Transaction ID	Transaction Type	Timestamp	Sender	Receiver	Amount (in BTC)
17a08c8100ebcd8fedd3dc0efa8fb677f33bf1f869cc483d29c3d32e80aaca7a	payment	2.5864074890780158	1	17	3
7068fa66007b616172a82e20ed4459d42539803645b0cc208c01501efa0ceff2	payment	2.7500302872448112	4	19	1
7f595c0f9327d6eb4fe884e2f8130dc59af8683b83576e64e82ca08318ad64ee	payment	3.313263115886767	8	9	22
3143c12f25fc3ca2187f80ed78fb827af7fd11214839c83c28a4dcfafffa7a84	payment	3.157179120561415	6	1	2
3c0256292177b36d868179412f9e87f3719e9b2d5516f682c2dc9af1b8ff92cf	payment	3.3956275100702915	9	6	25
355e59e17551f6d483474fa9e0441732d569e33fec37775755d6079320f21d4d	payment	3.4946892477176084	3	13	8
fa85b2dc694eed3d472c11544b5cb705826df805c4755d799f39896c459c89ce	payment	3.3584346538165795	7	8	34
667d920bebab5808d955d2892056041c869c4c37a500444c19ae298f09171b50	payment	3.696140293675013	2	18	11
0e961a6ddb56964da759bf8995a8bab621a974bb0d0f84f6c15d1979dd36210e	payment	3.463883265556168	1	0	2
91dd7067aadbce1288ddbb5a71cc7a5e0e3d53f26478da13b29371e5ea726b31	payment	3.730148006964549	11	2	31
fd056c1846566e3ce3efbf2aa45c1f1920570173e6fdb084e5f371902eb0e67a	payment	3.7831072954583136	12	11	6
5f3521f59850828bbf8512cb228da6b7d430026306f2418f735fba2a8cf8a1f0	payment	3.853312224924444	4	9	10
fb22a06a67a6071f5aabe525cfc6c9674ab9f8062f3af0c162faed52c3215648	payment	3.976027160755754	17	6	12
48c83bf795fc1785fb86669dd18f6ae2fc34a0a9313449b50afb073fdd59d050	payment	4.0569657790576	17	3	10
b57d71a7d149ac9683b07a3e31f6cb353d59446778a414ff649869e0fb10c2f3	payment	4.395270260813866	2	19	4
9d4d60bcf3bd022fd7685e9e2b9dec00f52434dba7091956f887622b03c290e7	payment	4.3975215562113625	9	3	6
e5cc6d72c65c2187049ee4b94f91769d7b2f25ec51f9f21fc2f4869d5747a5dd	payment	4.472197444947419	8	14	18
6f5f2a55f4ee490f88cefaf20e022c20cca12776c0149f5af191ffe0e8201cc0	payment	4.4271732814271605	2	7	31
f66d2f526488813370b0c6f3eaefa83669f6524124fa7acdb8a2001e935d6446	payment	4.208699722468679	1	2	7
e1406c72cdcb1dfd4353cb1d95362b24a9077d8eb914e7cf1035e3d8f69f0ebe	payment	4.49478982087177	2	5	15
1c5f024dc7568e5f37c17c98ffe96b0a698f66348c3ef7299e181865d80db9c8	payment	4.236204695534615	10	7	5
2b3c75c092624ef6356a1c5c8e2ab829b95e81d275f80cba81a79831f67c6dbd	payment	4.441190360461055	13	14	17
4a8889916e6a0c1a81c8eb7a82d5d29c71cebc41c7efccf8f77bf18e87d9c6b2	payment	4.541014670982116	14	7	7
4b8b75075d6fbc7ee669d763d1511369cdc9d4e666a32040ea7a417a4b5439cf	payment	4.587288706208476	7	11	21
d8dd34707d52e039e8f24d1f59a3dd26af62e9e546483c87413d45a85f0fcc6d	payment	4.883036942266028	11	12	23
aa5a57724076a7c8072454611a95899aebe0c041000542a14b2adfa77bf5c8ce	payment	5.10677614569684	5	14	13
8b16db6c9c425827b199bceb5d13d2862c5d7f17fee6f33ba4d32c85bf511313	payment	5.5561247742	18	10	4
c880d9bebddd4e2a0e85b0fe44fc30d855b5860f1f0ebc8d2d1a88c393d711aa	payment	5.877421418412424	17	16	14
5dd58c43da65c2d5ebc6e1f798d532f7f005d0e5ffde44e6d3374bd2b1bc3c77	payment	6.240554652753948	11	16	27
433dbf9648204aaffdfb7c1a886ccf09c988d033d3ccfa956c0580bfd81d0235	payment	6.376454922339176	4	0	29
837b22f656e37f895e6b3939970d768a80a8ea373eb23322f132d0e34c84cbdb	payment	6.4702174059128055	14	2	6
76cdc0c47fca75a6efccf326c80b1c2407811c802a79db0e41dba96e01265cdd	payment	6.317475180019685	7	2	18
44d0d63c2e1938bad60a8a7c7b321b23e6b313965d912b29c3877baf39d03317	payment	6.478501251950296	17	14	14
394a5366ee91d71c59998ba6b7154f508d2a0c32deb1f32e9a68ed7e82f6d47f	payment	6.951319062019772	8	15	21
bb1f90d346744b43a5e5af2f685d282698bb534f2de86c19fd7a92f4efbfb88f	payment	6.6695193630715925	17	1	15
8aee946476287686faeb036919fa78c9b0fe3c1a4090aff45a34ea3ec7022ac2	payment	6.735649201513816	1	5	15
892b086955f37c0a56967b350ec1d4ab3d0f9db7b2efde2cb28610276229fce7	payment	6.976337142688662	5	8	10
6932166568de8b6ff0aff0bed63c07012e87ece8b1025a575300c31c59f5de88	payment	7.027662663511292	10	8	8
088f916c776805f863ef6ef0fa6b2d6b7bc96c26c51fff1a88da21874130c8c4	payment	7.0830600968149575	6	8	12
69e49100249cfb2abf735b060f4812845824d12fcfe7c07382ce557f1fc5409d	payment	7.004623068313474	7	4	28
9c5e53c93f54fee8a20720732719190e33cb2fa7d685ad6c8da3c8e61fb0299d	payment	7.194589382904486	12	13	1
95c66ae0abe0fe0bbccca25fcda5aa3383dd3e864df1c1609f6170b6ad578fb8	payment	7.15025124341591	4	16	13
2ef263286310e6df66fc5e8d5571373be4c12b4dd3795a45e2316c8206d8e4ec	payment	7.220591696782403	14	19	33
aa03e4c1fbe087a9ec0aab19eb20cca69a3483d178e374d5d1c94b5d0e2bc2e4	payment	7.055187252025368	1	0	4
7a5d4bcad206002e399c69b405d44e3dd8b5705cbdf6cd3c1ba2b3105ae92071	payment	7.252657530393073	16	14	15
a2520b0b343f62e30f03e2fe93174fda68504eb25046af172c816609bc939c50	payment	7.224413478053892	18	13	24
b6654611a418f8303c4c8264ccf3a6c2d99ce31af080e88297b77d8a3f423475	payment	7.22942825738823	13	4	21
09ad98a5da06d21c4a2ebab9c479200106a9b20eee4358fb330586c82989efac	payment	7.255910442880675	15	8	21
6305a7caf369c2c37857fcd8764bcfb847724b02c683322e6688c82128a214a1	payment	7.485358772651836	9	18	4
71138e9ac7d6535afabe88fc807882ea146b26e8d2b992be72507239310375dc	payment	7.660145173869248	3	14	19
61746e619a14ecdaf05b672820d2398c8eb8e444a489ca0cdf679cc194372c0e	payment	7.709552590104604	9	14	8
5027c90a105828462c9087bd8babb4f20ed1171b1a892fe50b5d475b4a5bfe47	payment	7.875234136886595	0	2	4
f2e961010579af6bd48f9d3fd6547e5b5315aee61d8c6f56feba297cfd718523	payment	7.886653070353561	14	11	12
cb5b96591cb42326e5f4266da56aad9d68abc5205635fba1be4e433e5788ca6a	payment	8.083637685996356	9	0	25
f335727ce7d0d3ecce41dad02de79783defe4108be4116a25af459e43e92aea8	payment	7.8839187850577215	7	19	33
ea4bc1fb3fdb5ea2f5055b786853e4e7fede513b4e4c502583c5103f5a450aec	payment	8.13447506443493	4	15	19
5f8d2b9f61e008a9e9cff5cbf8aa6e98233c9c12853e4e064a6102c6b40b9333	payment	8.036590047099391	7	2	32
e5b89e7d0a532c7e11d6111a3c8878843e7083ffc6e95db19196d14d720f7ed7	payment	8.25950821135944	12	17	12
36a3d3fa9e43bfab9f5ebc3c7b259c3e9cbcf2c56abc8d6e27c1191c16b855d6	payment	8.28900466886416	15	9	8
b4fa70cfbf3ca6f700d7da80358348b61fb2ac195ac04987a84290370db21be0	payment	8.424496458565926	14	18	4
31750a9e3284937d5ab68b0e975e85b4f2f0fa3c09d1c2d4ed2d0e68e66b9cfd	payment	8.567650955051667	8	0	14
84710a5c1f5bffa4e7ea88570065fcf0218e9f36f479db31de73088fa6f56244	payment	8.189821572744725	17	4	9
11ffcbbcabe69ad0a0978c7d9243116058c464cd89bc092bd5d8601ce3b546a6	payment	8.212289813859051	17	13	23
bb0bd070096d2d4b888bb50f963b35b2d5f11650789245261ddbe8cda1c51781	payment	8.650160075254052	18	3	8
a29bcb42554f1d5efd0e15ff6cd843ff60f3ee8383dedfde31434e550b332b2b	payment	8.902970968940881	2	7	3
a249eb74ac931c90dd5e597a55d78a4904bca1efa0f8d7e27331f3fc68df18fa	payment	8.797444102769601	6	10	14
f6d96ec88e50a46a06ab9c4606ea774945ee6cdb7caf64ba5e76e61a86a53ca5	payment	8.83019882141323	6	14	12
81583c88503cc3a582291a74dfaa6153608b518213e5e4e7a943fd705eccfbc0	payment	9.066499242895397	8	4	1
075954e1919eac9091a78f8ea0711b72f48f3463cc91014b8d288213c8fe34e3	payment	8.989840277489508	19	0	12
c4f968603921ee7c6c0511577a4e183638e6aecfd274159e8523bd96a2d39768	payment	9.172038022700432	0	19	19
414156e269f94c3e17bf8f96650ea886a4f32132c3b20c8fcade0f6b907a96e4	payment	9.222356103705629	8	18	2
b69818523f3dc598fc5908f57dbf9e123773bc1f3d9d06ec21251107320b0e56	payment	9.226689308745192	10	1	12
4b7cf1bc7f67425cded0ba9c8106fc2aab9feeca0c811c16798d08ab118be097	payment	9.42578252336499	5	3	1
a3323eefdb611104ebbd5bed49cc201474da5ada220a451e42ce5f02192ad5ee	payment	9.543487879546028	9	14	1
bc1a097306173baadb1024c6f17c4174c66acee18ecc8281b72ca497b11b073a	payment	9.568079949458163	13	3	20
3e1315c06d7baa32c61c2de3fb9f8400fd22f3f9640e6cc2e092e752e8091525	payment	9.825263339283795	3	5	13
0b66eb7a36c2609acb7551e5ff0c5f4d315d8d3dd9512c1f2540cfeaa84d6c00	payment	9.686167760883604	13	16	3
a829089be3197ef6104870acb0c67e3a361b72ad3668dc6cdfcba23b56e18cc8	payment	9.820906670278086	16	7	21
22f010e6754f77cafdad9157dbc6f15033abc332ffb866b769aec054a28a9845	payment	9.918767743150898	19	12	10
cd340aff33dab3985cd6c3848d1ef1e8b6242f0781dfd749e739641c736640c9	payment	10.107864056727333	0	7	15
f419a21c270991e838bf8b129fb22dd335a64c30f5219429f63a84ff1e139eaf	payment	10.021585129866576	5	3	2
5461d9128ea2668d417ca421e420a3568995a9906e36401d2d73d0253706104a	payment	10.329525863579002	2	16	16
1f7c84d0501360a4e0fd1a0971b4b33c6d366db0a8050d0b4ea9b1e38fde53d8	payment	10.214403243769118	14	6	17
eca818b684ce0d42a2d2cc865f2e438ac6919a363c0dbed7610e88952087cbe1	payment	10.445734988729566	0	8	11
dca3d71f51586c698e052bc445864af594995012fbda9c7e3e0fdb2921caf4a9	payment	10.443474998718111	8	19	21
c30ddd75a275546b1fe741b5391bd58395ad2b14892aa40d8a5d3af98a8e6490	payment	10.442957750826508	16	6	4
aa2993c1d8f661ac17e679a39e39d084c76486e4319077ab1e6c0ea58c6c84e6	payment	10.699295137579034	3	6	15
9bf6f5a0cef7d4a954f4290d9e6475b1a5f4cb8f1e56e3a55838c44fd22749be	payment	10.517976676853094	12	8	9
d0e47cf23e83cfdea0915b4e25bf167c80642a68d6dd053ade02b18fd617f15f	payment	10.570960283512802	4	11	28
5739a84e52947abac0b5716effea96cc2b985cf7ac02546f2711247a728f5053	payment	10.592855040243336	6	15	19
5351bd44ffb38d796e5f1810855ce6a84f4e428155310e327099af626c7c18a1	payment	10.60740347763917	6	10	3
bd352a619a7a13ed35ab488224cf7cd4e8643581de28a1a549dc3c3775f266db	payment	10.645113876348567	15	11	29
45f306b8db0571677e0b862b3ab20ba99a431c597a70f80ea4b017b607a88a6a	payment	10.488163262754092	7	5	14
b08342cfc0b354618b5161e8e786b52a643a86c928635301bd4b4467bffcdaf8	payment	10.604147172353398	6	7	6
6042b40b1417900cc9eec00eeb8df4efdf54bdabb35ca7c957790b3af2a60f51	payment	10.925476226611393	8	2	18
03f2dd970d3c280ec3204003d6157bb2c821ca8762943759de4c3cd3ba189ab7	payment	11.133554195003137	0	8	3
4285208c68d143ff9c6ff78663b3a9343cfff100b3d62dc10a6fbf7b461aa25c	payment	11.008778593402495	16	5	18
6e1ed4c642ee0ee0f275524d3b003da38a09f19e94e9d7f91036a5f5dc1ed8e7	payment	11.12524218777204	6	14	12
8e2ec4c523cb1e299fc42bb243ebf666d73292d73fa228ea2e8987c34b176932	payment	11.424931990217885	1	13	6
580267746c03f753b903a96d351f94de6993c10f1250a903c2de41b24b1e3f59	payment	11.670472861735574	19	15	4
67b7e6c48f60eb691d9312a19c7ce1b40a0c089087c4b57ca69974f3fea5ad4f	payment	11.6554322682468	14	2	24
a66038fc12f527d8169ed6b806b235c05c3add0fff7b354207a9f3e008fa5ae3	payment	11.800591065273931	12	0	12
ef418d9dd7f24791f85ee29422b872be011f44422f1a18697a2ea0a153fec52f	payment	11.675691255936767	7	0	36
9b0719a84a1aadf521450cb54feac861410ac5221cae0c9a74a47e6a0e98a01a	payment	12.408822935467066	8	4	4
9b948ba2500964e64be79be95de2c9530e9e15aed497837aa2f4a2010aec67d1	payment	12.32053715084707	11	6	28
5fad510325377a0e0e874083476308337416a5437b1b11bb655e123de5c827df	payment	12.216718085764219	17	11	5
4e4ce2741d0b2113c5c0f91c5fc9ab2e5e754e6a6827f2921dc3650f5bfe9dc7	payment	12.608270353145535	14	6	27
b2a5aa726323fc5c01fbd1ea205361dafe011e1565a1a22255473fde4037415a	payment	12.987352731545581	2	14	20
e089c7ede24c07384d3311ff210641fada72d48a8a7b04d306a0eca661b9c155	payment	13.143371611463959	11	0	32
6b1164fb1df6f5a568d71eda77402dbfd538f304e7ed43de7c806744d2605014	payment	13.254780866278264	19	9	16
71474b0eea32ceace71466944398d92a4ebf2d3f2ebe82d34e52fab984bdfff4	payment	13.299186553244253	19	17	3
433aaa4f22ad695f6a3804cb05c28eef552eec2fd9911ad1113c76dcf5b0d1b2	payment	13.444596627778008	5	4	12
a0cf65c8499409ad6c73a65d9ef6b7c1a389f6dfa178016ec9ed3cbb37cbc010	payment	13.51493029712368	2	14	10
a5597ee546ded1ecd91768772877b8124f497c0495fdb32de784dcba50ac2be0	payment	13.42545304801874	14	5	29
ada3f0233981f34e3bcfcf900b1107abdea5094d38d8718285ee04ab2b725be3	payment	13.25924470723408	10	5	3
b8636adafdec3396bf2a91095a39004c71831de9630c090b017e556baf9946b7	payment	13.495098548500414	16	2	4
da2503c493fdc33164e147261e43191c8d70104ef745e278b7b856a08929efc1	payment	13.512606138830323	6	11	16
abc64727d508d3f9ac9c930dfe7869a0ed89d34626274ffdc92aa9be98c0b7c3	payment	13.690440459360042	6	1	10
0a050f1a38287fe64941a291b1eff8320e13e12bbba9f4a53b48d0970708f6c3	payment	13.973281808120943	0	9	5
4d924dbaa037154124467eb7e3a7a3b66fef6fc0c960371d084af5b8a838d193	payment	13.833216982701536	13	18	6
c999ac93cf1454df73512d9506c3d2ce6bb09ceec6df77c79e623b986daf6d7e	payment	14.009386986902756	18	11	7
b97353d25a8e5cb901a68bdef6161c58b8dce83080c90f542e663d52767a7c49	payment	14.03468260610419	6	7	13
ac5bab1a763b2e4d1b315c82e261fe84f1bf85901c8de22f39b6da5ecf9d6c67	payment	14.189596502181061	2	3	32
0d6857f189dacb0b22b7196ac054a677948ea18e4edc044040fbdc1a38fbfefb	payment	14.303415427952517	8	16	9
76ba84b2c7d3720c4b0b45c0c7c924599630f29e14d219cae22077a348da59d8	payment	14.28023551231043	9	15	16
64e2f19a0bee8859f386bcdd2a30ea7a985b0d46056850c4192a9666911f2456	payment	14.097166396464074	1	5	13
4728d46fb56a13b72f05b32392118884fec8900939db2f548bf9ce50a2aa128e	payment	14.320204212956801	19	0	6
9f77dd80eb9c91a7ef606aca151afef3e119b8cdd446fd61f32801ecfb82ca91	payment	14.329488282564228	13	1	1
5ac2a64e31677037362ed46daa7a0d1a4105468b304fcc9c1d34b4117eb164ea	payment	14.376972889112121	11	7	12
583f8f41f24ed6f91ec8c1def1af0b081632a7aeb4519a1f738d174d9b372e7f	payment	14.412731886479015	16	1	6
8d856d232aabbf1976e79631411851e16e13f4fd4a5eeb56c6b568adfab71ec6	payment	14.309802869912534	7	12	23
e88a4ad0e6ae1a27a1d3856fb4697f3480275fa32802460b02b7e3839caa2b06	payment	14.45350722455598	16	6	2
e3c2f70f62c85cb3dc7ce796f130d79246683361d6ecdc8b9c44b8ddc11131c2	payment	14.499294001730856	19	7	12
dc680a4ab49c606232eac83cad0891ab5ef3ce76f405b9956e4515136d0ab1b9	payment	14.520697712994483	6	7	10
b544503e9e84c6d377d891b0f6372071349b95e8cf74d719e0a960daa0568b1d	payment	14.842174796129623	0	12	11
55294278c3211776598726ac32a57f2d95660879229891ebdf45cf00778b1d3d	payment	14.774222722375232	15	19	21
76f5d176674efda74f6bcec41feaa0c44337e42fa97aed2919fec5f88b97c0cd	payment	14.837867926112022	14	3	5
3e41b173eb10c7332fe43c82656e054c20b6fdcfc8bef69d9ac5f0088a29c84e	payment	14.770988939368436	7	16	9
d0d94bf25e156250f847a47e24348cbe5860e9734500d028eb4c58b2a6649aa4	payment	14.931210269470618	4	7	5
10c65aa446a2dcd5fad3d007afc5d218ed943eae9ac884b78152c603111fb9e9	payment	14.98320168541228	19	0	14
c58aa9d655f3abc3122a58ccc96e91ab0dcf5f58bf319774eaf57266c749ad78	payment	15.063840313234408	16	13	17
13ff092a1797f0ac4b3ca025dfeb2ee013d0f7e0df14e4fb963bcbd1738b8d40	payment	15.08950997544087	12	17	25
55fa0023ceedc74ca716d04bc0f7a964453d3a1bdc99c210e0d5c57e9e0b56e6	payment	15.125050449735891	19	12	26
716bac7dc72a430959b12a5e3540b7bfb2e1a53c07bb2ed93d0d16307e80fbee	payment	15.121254660754156	4	5	13
b76e92e307e14c9bdbeff73093acb9180c27336cfb1a71142e935d984db46751	payment	15.23430599831995	19	1	7
cfe53e819b86fb3c8acd5d2c3f4c9d9303a8adff8a776fc8bd5c67e05166cc22	payment	15.326034948086132	12	1	19
8c1f9aa71f2018b07a7ca5075f559b695d2d7acc7ecb2cccc16cc785b8669242	payment	15.327084331508193	5	16	26
d9a6bbb0592031ad65e19bab067573d97a02c491260e156582a50e49af6022f2	payment	15.347574649332369	16	6	23
6e2051fd783f0c4a63d847a31f2474820d6853cd2876f2b2264a98f2148401df	payment	15.356517306971384	19	17	11
8c4a27e365ab45684382f7eb219b9134f3601b99d5b35d23472ac27f708a131c	payment	15.486696288988226	0	10	2
5e01c93cc0234fc8a21743c7f6f51fae866c7cab6bd0f120dad101a2271e30b4	payment	15.374725203675787	16	13	7
cc9318ab362ec57e564ebcb1f13d2df819dda0a8384178e2357127e47ca5c994	payment	15.371311260311336	5	11	4
2abd392d82b7f27e83838437d7f27a053a3b9a825722e7e20f7af3df75bc9510	payment	15.51354909754683	19	8	18
8c641e2f3298104a12d5f860e85bfcfdcb8c6e51932048b1f933159207ec97d1	payment	15.49906394306668	11	14	2
4de77bd5d238e6533c45d98a20319ee183da6ceda6ab11721a10df0f3fcd85b3	payment	15.541238255759247	11	12	6
3265625fcf2a0882619dca653b4a8cd3b64c49c117a1dd3a9cf705f81dd74bf3	payment	15.568633542084099	5	13	31
de00fbf96b9920ddfc306635c26740ee488aad6f3652b1bc6fce7e8fa26e6d7d	payment	15.682113720903661	13	3	16
67c4a62677aa94006a9e1309abfeb1eb3bdc2eefdba6b6c8057052d818d66833	payment	15.891435279341305	3	19	23
d9a9bf5cbfb9cecbeaff819f19c7704c76d280cffec93f8c069e1f814574bf8e	payment	15.574433613367015	7	3	21
f6fade2460804d10481be9c4be4dfe8ba3b46205164d46e68cae56e8d25c29fe	payment	15.801338165438684	19	13	2
38c2b64ff5d072326b389ba260a7c5a45d0d7c8eacb9ce029338449e18e0cc88	payment	15.847468740191236	6	14	4
28f1fa2d32d37dc854985bb5c23f813de3798847c93126922b39623034da3f9b	payment	16.072135298407407	5	1	4
05cede895a776a306a661d676bf1dd6cbd659feba5d1535e6feec633d26b26b5	payment	16.239196410495666	8	13	9
5d6c9f5224a1f039613022fa6be25f942b68e764ac24ab1574abedf53b759dad	payment	16.27143914742703	19	9	24
1125f1e3d5665ba897e0c254e66635f582d46c63d853a476716eee2d6266e497	payment	16.385836576878734	5	14	21
fe8a5be2646f3773669395c44d3a483c7d6f0b428b82d93861ef89c1ddfebe15	payment	16.425509012239583	5	4	7
